-0.013022105	0.009665374	0.0012673249	0.045400325	-0.06015651	0.045741808	0.00018012193	0.060505375	0.05233359	-0.0027422453	-0.063258365	-0.01278382	0.007530879	-0.040626068	-0.04847332	-0.050203335
0.01475527	0.042875584	0.07570112	0.07054158	-0.044662163	-0.044162408	-0.038180325	0.09121904	0.039163925	0.07123425	-0.05901054	-0.11056768	0.08302851	0.052558795	0.04084003	-0.08840152
-0.01631328	0.11424395	0.083770774	0.14675383	0.020827172	0.002746794	-0.10235786	0.11237141	0.07583893	0.14626496	-0.1637929	-0.12640558	0.085565895	0.053754713	0.020775506	-0.065275975
-0.18096024	-0.25879923	-0.22370082	-0.19185726	-0.19024889	0.200679	0.27030292	-0.2039648	0.17572631	-0.28068548	0.24647725	0.30524817	-0.19014265	-0.14133063	-0.17936927	0.28989655
-0.07536319	-0.0004470424	-0.02587699	0.02392689	-0.067997575	0.06751893	0.061512314	-0.019045245	0.06690299	0.02700905	0.01853253	0.06787105	-0.001314782	-0.040649835	-0.040421814	0.0016503244
-0.025745733	0.058461323	0.057499606	0.019717133	0.07077484	0.007247541	0.0036512597	0.075004876	-0.02034107	0.04960694	-0.072276145	-0.02162001	0.071917586	-0.0053259865	0.03273604	-0.029448934
-0.17995071	-0.18495968	-0.20916842	-0.19486079	-0.21150082	0.27005705	0.22227164	-0.21165116	0.19286592	-0.29742393	0.19472255	0.25493377	-0.2278694	-0.17584912	-0.14700978	0.304074
0.00086840417	0.010897805	0.025666706	0.06734093	-0.030367775	0.023551736	-0.023031764	0.060594838	0.0064922962	0.10942685	-0.08128286	-0.10254789	0.06314963	0.07399614	0.051191334	-0.04564326
-0.24033499	-0.17813219	-0.2122473	-0.16263619	-0.21958174	0.28255665	0.25899956	-0.19346642	0.18383585	-0.30608243	0.22589557	0.2849535	-0.25940326	-0.24939334	-0.20925048	0.2159626
0.07641828	-0.0067726052	-0.010949225	-0.035230212	-0.005638752	0.002515734	-0.03056537	0.05710587	-0.02221338	0.06721388	-0.0017289937	-0.053081736	0.058546007	-0.00015824041	0.017549315	0.0019716453
-0.18456857	-0.17465591	-0.26053354	-0.06929363	-0.20643175	0.1665698	0.26160464	-0.17860368	0.116022736	-0.26394466	0.2388468	0.20645104	-0.26386735	-0.22154056	-0.16180554	0.19699992
0.0074372725	0.0075280624	0.026986243	-0.01006869	0.0031799707	-0.012202338	-0.010844856	0.038658436	0.070042565	0.060831353	-0.052563373	-0.012470185	0.033688493	-0.029728053	-0.02062877	-0.016467588
-0.020859174	-0.1358687	-0.09071858	-0.11108055	-0.007509015	0.10777637	0.19095182	-0.1987475	0.055450585	-0.12146895	0.12019802	0.1503261	-0.1650944	-0.11902842	-0.051572833	0.1890219
0.14654076	0.15311767	0.24299614	0.13901463	0.124803364	-0.17534761	-0.23062424	0.18185687	-0.13641946	0.19901654	-0.20701164	-0.21720342	0.17701893	0.19703871	0.12085306	-0.16549885
0.06114389	0.030619478	-0.005815228	0.044188436	-0.017536486	-0.04126722	-0.0630448	0.03134678	-0.048416313	0.022023587	-0.025907705	0.009682063	0.074451365	0.009620367	0.0011631593	0.0001393805
-0.037070483	-0.0049956385	-0.02814832	0.0200274	-0.067190915	0.01933878	0.02229245	0.03080071	0.074755386	0.03652691	0.011411542	0.053360686	0.016754644	0.005130476	-0.023509609	-0.02802718
-0.03451498	0.021734579	0.041080482	0.072957605	0.014020617	0.014421397	0.024944765	0.0473318	-0.018834354	0.043109868	-0.044555966	-0.047176223	0.02748752	-0.010462023	-0.044338267	-0.010089713
-0.019767078	-0.08996385	-0.0023418327	-0.0059253126	-0.046093464	-0.0021329627	0.070136316	-0.033658445	0.017899284	-0.03529313	0.07491712	0.021303067	-0.082227685	0.012882065	-0.021509109	0.08048677
0.009973647	0.053099826	-0.02265735	-0.016554745	0.0125778485	0.012453489	-0.005402302	-0.022695398	0.048355803	-0.0069585196	-0.04336243	-0.001430054	0.07307072	-0.0400978	-0.06353879	-0.045832902
-0.067053765	-0.11373948	-0.0887057	-0.094037056	-0.10919655	0.11508459	0.0827392	-0.16153376	0.06477857	-0.17583565	0.1170448	0.11546077	-0.117070615	-0.10503079	-0.086845495	0.11473612
0.0076606683	-0.057232376	-0.048117984	-0.025905393	-0.04977978	0.023555376	0.043888953	-0.033129748	0.018723046	-0.015269122	0.10017458	0.08218121	-0.09925515	-0.07667313	-0.00095858256	0.0046271067
-0.0072499635	0.0366715	0.08120158	0.08351364	0.060282145	-0.03131085	-0.012040817	0.04389809	0.028252747	0.03284218	-0.03012921	-0.080574825	0.032707233	0.010649103	0.08327415	-0.00927515
0.027443001	0.018307606	0.06822868	0.015911646	-0.03301761	-0.042621117	-0.01250074	0.04242738	-0.008277737	0.05901031	0.012924615	0.023826554	-0.007270518	-0.022226503	0.037195913	0.031517785
-0.05107485	-0.026499994	-0.036956005	0.020494945	-0.06578806	0.059133902	-0.03161626	0.011267844	0.12307631	-0.024803353	0.029574241	0.055827104	-0.0396809	-0.050001957	-0.092300616	0.0095126135
-0.013733741	-0.03364739	-0.047502536	-0.004362972	-0.025566915	0.08573404	0.028127357	-0.08883843	0.09425476	0.0060651484	0.084537216	0.008310008	-0.05913602	-0.035494093	-0.09630013	0.031987913
-0.16854845	-0.2314119	-0.23166423	-0.13030836	-0.17634967	0.14863402	0.24884784	-0.16184121	0.1405143	-0.2619172	0.14883958	0.24602073	-0.14540787	-0.22069512	-0.175518	0.20545065
-0.103033185	-0.056392554	-0.1018402	-0.02322513	-0.12975161	0.1408085	0.0137025	-0.08486834	0.0947729	-0.031653546	0.034934014	0.028104592	-0.091305904	-0.09872035	-0.11290745	0.038393863
0.11834526	-0.014882144	0.056467183	0.022578696	0.111701325	-0.05413899	0.0044408264	0.067384094	-0.12581375	0.07826996	-0.0009429168	-0.059738062	0.05413643	0.041741762	0.069500335	-0.059562728
0.09595484	0.12003449	0.10492765	0.10916922	0.15172102	-0.085085124	-0.100518465	0.07643261	-0.13983008	0.09220335	-0.1537017	-0.14695773	0.12204862	0.14496906	0.13292794	-0.095175944
-0.14650029	-0.18903837	-0.25723836	-0.1757003	-0.13340338	0.16764092	0.19381073	-0.25689688	0.11045299	-0.22661127	0.22322762	0.2779054	-0.21503091	-0.15761401	-0.16011328	0.22797823
-0.22913527	-0.31552652	-0.2700268	-0.223551	-0.23710424	0.32594836	0.3365329	-0.33652654	0.27239376	-0.26814765	0.27937952	0.3349234	-0.27362874	-0.285463	-0.20890515	0.30658844
-0.0065672877	-0.0016113336	-0.03838953	0.0072186403	0.0070694354	-0.026922392	0.044323623	-0.021219138	-0.007694293	-0.0062935385	0.059264034	0.021837741	-0.021314884	0.047868118	0.02849033	0.028697224
-0.21152526	-0.23287115	-0.18819939	-0.1451718	-0.22965781	0.23023066	0.17928661	-0.2529397	0.1662446	-0.2606809	0.26642174	0.20165597	-0.25646973	-0.21249244	-0.16042064	0.22169681
0.043036632	-0.033240955	0.04728345	-0.095855646	0.057010625	-0.04498088	-0.04205821	-0.054551244	-0.03371463	0.026159499	0.0076125413	-0.013585497	-0.048430067	0.060254235	-0.0283518	0.030980717
0.012835888	0.036269326	0.0226076	0.10612829	0.029102083	-0.076289825	-0.076375894	0.0597401	-0.013826587	0.088132955	-0.058215514	-0.08795755	0.10820441	0.024392124	0.016298909	-0.02610439
-0.031303532	-0.05410976	-0.08261739	0.015171749	-0.092342824	0.06045081	0.0931847	0.00090889545	0.010591188	-0.07718654	0.0016652399	0.030668829	-0.07302284	-0.100250535	-0.02688485	0.09781829
-0.030937767	-0.06381365	-0.017310282	0.0054408177	-0.035662673	0.058596194	0.039609767	0.005804563	0.026344901	-0.06053283	0.0058414647	0.060647216	0.023009054	-0.022678154	-0.03512543	0.0518947
-0.0044325795	-0.016234992	0.060944427	0.0032344954	0.04360932	-0.020208325	0.0025339052	0.04957797	-0.047505327	0.068029895	0.018719438	-0.048660208	0.04594392	-0.010992424	-0.0128304055	-0.050686397
0.13377585	0.18775825	0.21221471	0.23180406	0.11540949	-0.1543856	-0.15386654	0.19657302	-0.09486369	0.21180254	-0.20540065	-0.17845094	0.14093047	0.16188778	0.12884015	-0.21251021
-0.09126417	-0.044178985	-0.022724954	-0.029039888	-0.0815434	-0.0019863977	-0.009178744	-0.026300587	0.008163534	-0.07754696	0.013474066	0.023702627	-0.0055471603	-0.011639166	-0.06828361	0.09919344
-0.04735676	-0.06341908	-0.094645776	-0.11003097	-0.056196127	0.103208356	0.07146573	-0.05945874	0.05758357	-0.05513989	0.048747275	0.052962262	-0.03767374	-0.075250044	-0.1114706	0.07082032
0.0744055	0.13097037	0.11130435	0.10156669	0.02587017	-0.09402724	-0.07300492	0.10249825	-0.01925258	0.07164572	-0.067703545	-0.07948132	0.07424217	0.10233597	0.028111458	-0.14209938
